INFO 2021-12-23 09:58:26,595 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 09:58:38,599 basehttp 154 "GET /static/images/banner02.jpg HTTP/1.1" 304 0
INFO 2021-12-23 09:58:38,599 basehttp 154 "GET /static/images/banner03.jpg HTTP/1.1" 304 0
INFO 2021-12-23 09:58:38,599 basehttp 154 "GET /static/images/goods/goods008.jpg HTTP/1.1" 304 0
INFO 2021-12-23 09:58:38,600 basehttp 154 "GET /static/images/goods/goods009.jpg HTTP/1.1" 304 0
INFO 2021-12-23 09:58:38,600 basehttp 154 "GET /static/images/icons.png HTTP/1.1" 304 0
INFO 2021-12-23 09:58:57,711 basehttp 154 "GET /users/register HTTP/1.1" 200 4796
INFO 2021-12-23 09:58:57,747 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2021-12-23 09:58:57,747 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2021-12-23 09:58:57,775 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2021-12-23 09:58:57,775 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2021-12-23 09:58:57,775 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
WARNING 2021-12-23 09:59:00,976 basehttp 154 "GET /users/login.html HTTP/1.1" 404 2479
INFO 2021-12-23 10:03:55,530 autoreload 203 D:\(Project\MyDjango\ltmall\apps\users\forms.py changed, reloading.
INFO 2021-12-23 10:03:56,017 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 11:34:57,757 autoreload 203 D:\(Project\MyDjango\ltmall\apps\users\forms.py changed, reloading.
INFO 2021-12-23 11:34:58,307 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 11:59:23,602 basehttp 154 "GET /users/register HTTP/1.1" 200 4798
INFO 2021-12-23 11:59:23,644 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2021-12-23 11:59:36,625 basehttp 154 "POST /users/register HTTP/1.1" 302 0
INFO 2021-12-23 11:59:36,629 basehttp 154 "GET / HTTP/1.1" 200 38951
INFO 2021-12-23 12:01:15,903 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 12:01:18,121 basehttp 154 "GET /users/register HTTP/1.1" 200 4795
INFO 2021-12-23 12:01:20,362 basehttp 154 "GET /users/ HTTP/1.1" 200 144
INFO 2021-12-23 12:01:22,733 basehttp 154 "GET /users/register HTTP/1.1" 200 4795
INFO 2021-12-23 12:02:11,621 basehttp 154 "GET /users/register HTTP/1.1" 200 4797
INFO 2021-12-23 12:04:39,502 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:04:41,079 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:32,813 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:33,064 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:33,296 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:33,478 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:33,644 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:33,820 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:34,001 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:34,174 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:34,384 basehttp 154 "GET /users/register HTTP/1.1" 200 4801
INFO 2021-12-23 12:09:50,189 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:50,531 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:51,373 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:51,562 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:51,745 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:51,948 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:52,145 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:54,840 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 12:09:55,928 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:56,185 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:56,377 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:56,547 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:56,716 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:56,881 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:57,044 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:57,202 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:57,364 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:57,513 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:57,667 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:57,815 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:57,971 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:09:58,129 basehttp 154 "GET /users/register HTTP/1.1" 200 4794
INFO 2021-12-23 12:18:57,921 basehttp 154 "GET /users/register HTTP/1.1" 200 4869
INFO 2021-12-23 12:23:19,050 basehttp 154 "GET /users/register HTTP/1.1" 200 4869
INFO 2021-12-23 12:24:57,125 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 12:24:57,436 basehttp 154 "GET /users/register HTTP/1.1" 200 4869
INFO 2021-12-23 12:25:02,480 basehttp 154 "GET /users/register HTTP/1.1" 200 4823
INFO 2021-12-23 12:25:33,495 basehttp 154 "GET /users/register HTTP/1.1" 200 4802
INFO 2021-12-23 12:26:30,819 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:32,855 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:33,249 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:33,415 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:33,580 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:33,732 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:33,902 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:34,048 basehttp 154 "GET /users/register HTTP/1.1" 200 4831
INFO 2021-12-23 12:26:52,619 basehttp 154 "GET /users/register HTTP/1.1" 200 4800
INFO 2021-12-23 12:26:53,205 basehttp 154 "GET /users/register HTTP/1.1" 200 4800
INFO 2021-12-23 12:26:53,390 basehttp 154 "GET /users/register HTTP/1.1" 200 4800
INFO 2021-12-23 12:26:53,550 basehttp 154 "GET /users/register HTTP/1.1" 200 4800
INFO 2021-12-23 12:27:04,327 basehttp 154 "GET /users/register HTTP/1.1" 200 4846
INFO 2021-12-23 12:27:50,776 basehttp 154 "GET /users/register HTTP/1.1" 200 4762
INFO 2021-12-23 12:28:26,021 basehttp 154 "GET /users/register HTTP/1.1" 200 4723
INFO 2021-12-23 12:28:26,788 basehttp 154 "GET /users/register HTTP/1.1" 200 4723
INFO 2021-12-23 12:28:27,002 basehttp 154 "GET /users/register HTTP/1.1" 200 4723
INFO 2021-12-23 12:31:45,831 autoreload 203 D:\(Project\MyDjango\ltmall\apps\users\views.py changed, reloading.
INFO 2021-12-23 12:31:46,369 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 12:33:12,524 autoreload 203 D:\(Project\MyDjango\ltmall\apps\users\views.py changed, reloading.
INFO 2021-12-23 12:33:13,069 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 16:27:35,082 autoreload 203 D:\(Project\MyDjango\ltmall\apps\users\views.py changed, reloading.
INFO 2021-12-23 16:27:35,771 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 17:02:44,234 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 17:03:06,944 basehttp 154 "GET /users/register HTTP/1.1" 200 4723
INFO 2021-12-23 17:03:06,986 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 3937
INFO 2021-12-23 17:03:31,737 basehttp 154 "POST /users/register HTTP/1.1" 302 0
INFO 2021-12-23 17:03:31,744 basehttp 154 "GET / HTTP/1.1" 200 38951
INFO 2021-12-23 18:30:36,696 autoreload 578 Watching for file changes with StatReloader
INFO 2021-12-23 18:31:08,135 autoreload 578 Watching for file changes with StatReloader
WARNING 2021-12-23 18:31:32,446 basehttp 154 "GET /users/username/rick/count HTTP/1.1" 404 2713
WARNING 2021-12-23 18:31:42,207 basehttp 154 "GET /usersusername/rick/count HTTP/1.1" 404 2278
WARNING 2021-12-23 18:32:36,977 basehttp 154 "GET /users/username/rick/count HTTP/1.1" 404 2713
INFO 2021-12-23 18:32:57,551 autoreload 578 Watching for file changes with StatReloader
WARNING 2021-12-23 18:32:58,105 basehttp 154 "GET /users/username/rick/count HTTP/1.1" 404 2714
